Speaker_d,filename_d,Group_d,Vowel_d,utts_vow_d,F1_d,F2_d
hillary,h7224b,h72,  I  ,hillary:h7224b_  I  ,344.8500675,1962.561474
hillary,h7225a,h72,  i:  ,hillary:h7225a_  i:  ,337.2213208,1925.942814
hillary,h7225a,h72,  E  ,hillary:h7225a_  E  ,355.9316934,1819.16282
hillary,h7225a,h72,  i:  ,hillary:h7225a_  i:  ,321.0696282,2004.616537
hillary,h7225a,h72,  i:  ,hillary:h7225a_  i:  ,353.2618236,2030.820767
hillary,h7225a,h72,  E  ,hillary:h7225a_  E  ,417.1815292,1646.408507
hillary,h7225a,h72,  @:  ,hillary:h7225a_  @:  ,402.8463558,1433.916246
hillary,h7225a,h72,  A  ,hillary:h7225a_  A  ,417.7760712,1518.639669
hillary,h7225a,h72,  V  ,hillary:h7225a_  V  ,619.1852482,1355.320531
hillary,h7225a,h72,  E  ,hillary:h7225a_  E  ,414.7068136,1538.765193
hillary,h7225a,h72,  A  ,hillary:h7225a_  A  ,479.7403423,1604.911105
hillary,h7225a,h72,  u:  ,hillary:h7225a_  u:  ,377.0018494,1619.214781
hillary,h7225b,h72,  i:  ,hillary:h7225b_  i:  ,317.2981561,2110.556716
hillary,h7225b,h72,  E  ,hillary:h7225b_  E  ,387.8806718,1806.837251
hillary,h7225b,h72,  i:  ,hillary:h7225b_  i:  ,360.0324672,1833.930656
hillary,h7225b,h72,  O  ,hillary:h7225b_  O  ,654.9302536,1147.897699
hillary,h7225b,h72,  u:  ,hillary:h7225b_  u:  ,372.9525662,1550.289091
hillary,h7225b,h72,  o:  ,hillary:h7225b_  o:  ,410.0222491,925.616827
hillary,h7225b,h72,  i:  ,hillary:h7225b_  i:  ,321.393744,2080.501137
hillary,h7225b,h72,  A  ,hillary:h7225b_  A  ,575.2988275,1346.957543
hillary,h7226a,h72,  V  ,hillary:h7226a_  V  ,568.2018366,1335.418505
hillary,h7226a,h72,  i:  ,hillary:h7226a_  i:  ,319.9160392,2072.283044
hillary,h7226a,h72,  i:  ,hillary:h7226a_  i:  ,314.1513762,2104.491192
hillary,h7226a,h72,  O  ,hillary:h7226a_  O  ,518.8018259,973.6830594
hillary,h7226a,h72,  i:  ,hillary:h7226a_  i:  ,321.4297266,2029.986236
hillary,h7226a,h72,  o:  ,hillary:h7226a_  o:  ,409.3568795,1006.186689
hillary,h7226a,h72,  O  ,hillary:h7226a_  O  ,698.7900624,1254.343961
hillary,h7226a,h72,  O  ,hillary:h7226a_  O  ,634.2814196,1060.717133
hillary,h7226a,h72,  V  ,hillary:h7226a_  V  ,515.2205472,1212.813849
hillary,h7226a,h72,  E  ,hillary:h7226a_  E  ,445.2375995,1555.194755
hillary,h7226a,h72,  E  ,hillary:h7226a_  E  ,430.5650592,1588.587637
hillary,h7226a,h72,  o:  ,hillary:h7226a_  o:  ,413.2146661,867.2803089
hillary,h7226b,h72,  V  ,hillary:h7226b_  V  ,551.2339682,1317.699234
hillary,h7226b,h72,  u:  ,hillary:h7226b_  u:  ,326.0748127,1751.963785
hillary,h7226b,h72,  i:  ,hillary:h7226b_  i:  ,319.775391,2101.596285
hillary,h7226b,h72,  A  ,hillary:h7226b_  A  ,640.8510527,1401.428073
hillary,h7226b,h72,  E  ,hillary:h7226b_  E  ,366.6867748,1672.919744
hillary,h7226b,h72,  i:  ,hillary:h7226b_  i:  ,341.7449095,1992.655272
hillary,h7226b,h72,  V  ,hillary:h7226b_  V  ,579.9662865,1440.071344
hillary,h7226b,h72,  A  ,hillary:h7226b_  A  ,490.972878,1428.743905
hillary,h7227a,h72,  A  ,hillary:h7227a_  A  ,562.0711874,1406.420233
hillary,h7227a,h72,  O  ,hillary:h7227a_  O  ,598.3936492,1057.306318
hillary,h7227a,h72,  i:  ,hillary:h7227a_  i:  ,347.8490484,2023.721164
hillary,h7227a,h72,  E  ,hillary:h7227a_  E  ,393.489443,1623.791086
hillary,h7227a,h72,  A  ,hillary:h7227a_  A  ,559.7829162,1441.610048
hillary,h7227a,h72,  i:  ,hillary:h7227a_  i:  ,319.1915718,2087.534665
hillary,h7227a,h72,  i:  ,hillary:h7227a_  i:  ,326.0160436,2027.103362
hillary,h7227a,h72,  i:  ,hillary:h7227a_  i:  ,323.9268731,2000.073898
hillary,h7227a,h72,  o:  ,hillary:h7227a_  o:  ,405.5516693,1361.958025
hillary,h7227b,h72,  i:  ,hillary:h7227b_  i:  ,377.4357279,1713.287401
hillary,h7227b,h72,  i:  ,hillary:h7227b_  i:  ,323.5810743,1987.108308
hillary,h7227b,h72,  i:  ,hillary:h7227b_  i:  ,337.8521056,1943.72691
hillary,h7227b,h72,  V  ,hillary:h7227b_  V  ,497.4429998,1366.964841
hillary,h7227b,h72,  V  ,hillary:h7227b_  V  ,526.5076659,1384.516125
hillary,h7227b,h72,  A  ,hillary:h7227b_  A  ,517.7674253,1370.638649
hillary,h7227b,h72,  A  ,hillary:h7227b_  A  ,526.6491453,1461.698727
hillary,h7227b,h72,  u:  ,hillary:h7227b_  u:  ,336.3797229,1753.153291
hillary,h7227b,h72,  V  ,hillary:h7227b_  V  ,608.6651416,1377.044568
hillary,h7228a,h72,  i:  ,hillary:h7228a_  i:  ,321.1389868,2069.091864
hillary,h7228a,h72,  @:  ,hillary:h7228a_  @:  ,460.5988802,1357.415404
hillary,h7228a,h72,  E  ,hillary:h7228a_  E  ,386.3732481,1603.408679
hillary,h7228a,h72,  O  ,hillary:h7228a_  O  ,504.2290072,1119.837336
hillary,h7228a,h72,  i:  ,hillary:h7228a_  i:  ,348.2708216,2005.51547
hillary,h7228a,h72,  a:  ,hillary:h7228a_  a:  ,520.1788215,1408.321844
hillary,h7228a,h72,  V  ,hillary:h7228a_  V  ,484.1857912,1235.460065
hillary,h7228a,h72,  i:  ,hillary:h7228a_  i:  ,322.0536822,2000.840211
hillary,h7228a,h72,  E  ,hillary:h7228a_  E  ,407.6182057,1569.468584
hillary,h7228b,h72,  E  ,hillary:h7228b_  E  ,415.9099254,1653.07097
hillary,h7228b,h72,  o:  ,hillary:h7228b_  o:  ,401.2185844,992.260138
hillary,h7228b,h72,  V  ,hillary:h7228b_  V  ,607.132005,1296.657992
hillary,h7228b,h72,  i:  ,hillary:h7228b_  i:  ,318.522074,1921.036919
hillary,h7228b,h72,  i:  ,hillary:h7228b_  i:  ,310.4696414,2051.434135
hillary,h7229a,h72,  i:  ,hillary:h7229a_  i:  ,316.6781621,2099.501343
hillary,h7229a,h72,  i:  ,hillary:h7229a_  i:  ,347.8357188,2040.31061
hillary,h7229a,h72,  i:  ,hillary:h7229a_  i:  ,336.2276607,2068.761537
hillary,h7229a,h72,  O  ,hillary:h7229a_  O  ,716.1450522,1220.738103
hillary,h7229a,h72,  O  ,hillary:h7229a_  O  ,515.2573154,1142.705559
hillary,h7229a,h72,  E  ,hillary:h7229a_  E  ,389.056275,1666.006146
hillary,h7229a,h72,  E  ,hillary:h7229a_  E  ,389.6128161,1581.246219
hillary,h7229a,h72,  V  ,hillary:h7229a_  V  ,547.8361478,1267.702427
hillary,h7231a,h72,  i:  ,hillary:h7231a_  i:  ,335.2642526,1994.095142
hillary,h7231a,h72,  u:  ,hillary:h7231a_  u:  ,317.8226646,1812.092761
hillary,h7231a,h72,  a:  ,hillary:h7231a_  a:  ,654.2548805,1348.432187
hillary,h7231a,h72,  E  ,hillary:h7231a_  E  ,377.5690943,1596.405802
hillary,h7231a,h72,  V  ,hillary:h7231a_  V  ,512.8106842,1289.791978
hillary,h7231a,h72,  i:  ,hillary:h7231a_  i:  ,349.7440891,1846.648695
hillary,h7231a,h72,  V  ,hillary:h7231a_  V  ,558.7293241,1313.808327
hillary,h7231a,h72,  E  ,hillary:h7231a_  E  ,391.412133,1454.552427
hillary,h7231a,h72,  O  ,hillary:h7231a_  O  ,684.7485817,1187.964144
hillary,h7231a,h72,  @:  ,hillary:h7231a_  @:  ,545.2421107,1409.016211
hillary,h7231b,h72,  E  ,hillary:h7231b_  E  ,457.3667459,1558.904819
hillary,h7231b,h72,  V  ,hillary:h7231b_  V  ,654.923526,1247.716773
hillary,h7231b,h72,  o:  ,hillary:h7231b_  o:  ,410.4707631,1108.437824
hillary,h7231b,h72,  i:  ,hillary:h7231b_  i:  ,325.4223003,2083.191305
hillary,h7231b,h72,  i:  ,hillary:h7231b_  i:  ,338.5395481,1997.547534
hillary,h7231b,h72,  V  ,hillary:h7231b_  V  ,581.2071645,1403.017199
hillary,h7231b,h72,  O  ,hillary:h7231b_  O  ,422.2735151,1111.303785
hillary,h7231b,h72,  o:  ,hillary:h7231b_  o:  ,429.1577474,937.3975497
hillary,h7232a,h72,  V  ,hillary:h7232a_  V  ,541.6516843,1274.140371
hillary,h7232a,h72,  i:  ,hillary:h7232a_  i:  ,341.1905488,2065.65548
hillary,h7232a,h72,  O  ,hillary:h7232a_  O  ,544.5158957,1162.497816
hillary,h7232a,h72,  @:  ,hillary:h7232a_  @:  ,380.1349469,1497.249325
hillary,h7232a,h72,  i:  ,hillary:h7232a_  i:  ,317.8365457,2074.107709
hillary,h7232a,h72,  E  ,hillary:h7232a_  E  ,395.0227042,1554.331266
hillary,h7232a,h72,  V  ,hillary:h7232a_  V  ,586.1458329,1393.34288
hillary,h7232b,h72,  E  ,hillary:h7232b_  E  ,412.6780675,1573.466691
hillary,h7232b,h72,  i:  ,hillary:h7232b_  i:  ,348.6082985,1951.874766
hillary,h7232b,h72,  E  ,hillary:h7232b_  E  ,343.2645322,1855.311638
hillary,h7232b,h72,  o:  ,hillary:h7232b_  o:  ,477.8921104,936.9832554
hillary,h7232b,h72,  E  ,hillary:h7232b_  E  ,507.9598976,1529.891511
hillary,h7232b,h72,  U  ,hillary:h7232b_  U  ,423.3954189,1091.390312
hillary,h7232b,h72,  O  ,hillary:h7232b_  O  ,506.2432041,1076.038893
hillary,h7233b,h72,  E  ,hillary:h7233b_  E  ,387.2584424,1504.153093
hillary,h7233b,h72,  @:  ,hillary:h7233b_  @:  ,377.2535422,1513.172601
hillary,h7233b,h72,  O  ,hillary:h7233b_  O  ,596.3155666,1247.049848
hillary,h7233b,h72,  A  ,hillary:h7233b_  A  ,555.467581,1556.824488
hillary,h7233b,h72,  A  ,hillary:h7233b_  A  ,406.2355948,1511.442105
hillary,h7233b,h72,  E  ,hillary:h7233b_  E  ,436.5985021,1378.581911
hillary,h7234a,h72,  A  ,hillary:h7234a_  A  ,542.51942,1548.701856
hillary,h7234a,h72,  E  ,hillary:h7234a_  E  ,380.1852627,1673.122635
hillary,h7234a,h72,  V  ,hillary:h7234a_  V  ,510.0299834,1380.83807
hillary,h7234a,h72,  a:  ,hillary:h7234a_  a:  ,580.2575922,1351.164624
hillary,h7234a,h72,  O  ,hillary:h7234a_  O  ,605.0539749,1132.71976
hillary,h7234a,h72,  V  ,hillary:h7234a_  V  ,440.7664514,1269.751592
hillary,h7234a,h72,  V  ,hillary:h7234a_  V  ,550.1206496,1269.505309
hillary,h7234a,h72,  i:  ,hillary:h7234a_  i:  ,326.1580478,2040.141084
hillary,h7234a,h72,  O  ,hillary:h7234a_  O  ,683.4106683,1287.620578
hillary,h7234a,h72,  V  ,hillary:h7234a_  V  ,501.9481917,1236.683653
hillary,h7234a,h72,  E  ,hillary:h7234a_  E  ,415.0301185,1399.766452
hillary,h7234a,h72,  i:  ,hillary:h7234a_  i:  ,328.1162416,2082.128425
hillary,h7234a,h72,  V  ,hillary:h7234a_  V  ,557.6673054,1285.417032
hillary,h7234b,h72,  a:  ,hillary:h7234b_  a:  ,631.6300911,1352.207363
hillary,h7234b,h72,  i:  ,hillary:h7234b_  i:  ,331.5703972,2050.028083
hillary,h7234b,h72,  O  ,hillary:h7234b_  O  ,579.1279809,1008.017855
hillary,h7234b,h72,  o:  ,hillary:h7234b_  o:  ,366.6524629,1215.74165
hillary,h7234b,h72,  U  ,hillary:h7234b_  U  ,420.9967317,1068.146183
hillary,h7234b,h72,  A  ,hillary:h7234b_  A  ,572.0605793,1389.489004
hillary,h7234b,h72,  E  ,hillary:h7234b_  E  ,356.5762932,1649.475677
hillary,h7234b,h72,  i:  ,hillary:h7234b_  i:  ,323.0778904,2120.766427
hillary,h7234b,h72,  E  ,hillary:h7234b_  E  ,404.4747933,1550.760127
hillary,h7234b,h72,  E  ,hillary:h7234b_  E  ,358.4332636,1829.539671
hillary,h7234b,h72,  O  ,hillary:h7234b_  O  ,610.7681465,1222.126598
hillary,h7235b,h72,  i:  ,hillary:h7235b_  i:  ,328.4193311,1877.290676
hillary,h7235b,h72,  A  ,hillary:h7235b_  A  ,548.7508573,1499.665338
hillary,h7236a,h72,  I  ,hillary:h7236a_  I  ,364.4777561,1805.437664
hillary,h7236a,h72,  o:  ,hillary:h7236a_  o:  ,456.0831558,1161.484093
hillary,h7236a,h72,  u:  ,hillary:h7236a_  u:  ,310.0961378,1979.149307
hillary,h7236a,h72,  i:  ,hillary:h7236a_  i:  ,313.9029611,2038.74688
hillary,h7236a,h72,  I  ,hillary:h7236a_  I  ,364.0449435,1828.91398
hillary,h7236a,h72,  u:  ,hillary:h7236a_  u:  ,333.5772024,1694.489511
hillary,h7236a,h72,  E  ,hillary:h7236a_  E  ,422.3858216,1561.097823
hillary,h7236a,h72,  i:  ,hillary:h7236a_  i:  ,314.241179,2143.605837
hillary,h7236a,h72,  i:  ,hillary:h7236a_  i:  ,321.4269218,1940.344538
hillary,h7236a,h72,  A  ,hillary:h7236a_  A  ,518.6428788,1463.113489
hillary,h7236b,h72,  E  ,hillary:h7236b_  E  ,420.1048621,1642.78464
hillary,h7236b,h72,  o:  ,hillary:h7236b_  o:  ,406.5218893,1017.675836
hillary,h7236b,h72,  i:  ,hillary:h7236b_  i:  ,325.838994,1946.156506
hillary,h7236b,h72,  O  ,hillary:h7236b_  O  ,614.8816503,1403.098208
hillary,h7236b,h72,  i:  ,hillary:h7236b_  i:  ,365.8202059,1806.972929
hillary,h7236b,h72,  A  ,hillary:h7236b_  A  ,388.1410324,1601.112012
hillary,h7236b,h72,  a:  ,hillary:h7236b_  a:  ,603.9785134,1327.027411
hillary,h7236b,h72,  o:  ,hillary:h7236b_  o:  ,387.6589594,1170.755305
hillary,h7237a,h72,  V  ,hillary:h7237a_  V  ,513.0080993,1332.030353
hillary,h7237a,h72,  i:  ,hillary:h7237a_  i:  ,334.1146545,1954.327943
hillary,h7237a,h72,  I  ,hillary:h7237a_  I  ,327.7600567,1804.610374
hillary,h7237a,h72,  V  ,hillary:h7237a_  V  ,605.7358708,1342.546184
hillary,h7237a,h72,  A  ,hillary:h7237a_  A  ,572.516579,1532.373099
