Speaker,filename,Group,Vowel,utts_vow,F1,F2
crump,c6937,c69,i:,crump:c6937_i:,272.7920448,2112.170711
crump,c6937,c69,V,crump:c6937_V,663.1781666,1391.657983
crump,c6937,c69,A,crump:c6937_A,358.5948308,1557.668461
crump,c6937,c69,A,crump:c6937_A,322.2646191,1658.540126
crump,c6938,c69,o:,crump:c6938_o:,364.2948537,798.5938661
crump,c6938,c69,V,crump:c6938_V,630.3661472,1481.270345
crump,c6938,c69,a:,crump:c6938_a:,399.7563635,1271.461096
crump,c6938,c69,i:,crump:c6938_i:,266.5151552,1968.626443
crump,c6938,c69,o:,crump:c6938_o:,336.8715874,913.8189409
crump,c6938,c69,A,crump:c6938_A,406.1386667,1500.654565
crump,c6938,c69,a:,crump:c6938_a:,446.3137384,1277.237803
crump,c6939,c69,a:,crump:c6939_a:,546.021962,1392.269738
crump,c6939,c69,U,crump:c6939_U,298.1829255,1463.217974
crump,c6939,c69,O,crump:c6939_O,414.59829,991.0822484
crump,c6939,c69,I,crump:c6939_I,295.0295492,1591.542981
crump,c6940,c69,I,crump:c6940_I,348.9355418,1420.132649
crump,c6940,c69,A,crump:c6940_A,485.9779373,1690.416808
crump,c6940,c69,V,crump:c6940_V,499.8554687,1315.944433
crump,c6940,c69,a:,crump:c6940_a:,527.1089717,1366.721274
crump,c6941,c69,I,crump:c6941_I,304.8426225,1597.153143
crump,c6941,c69,U,crump:c6941_U,302.6331262,920.4502895
crump,c6941,c69,E,crump:c6941_E,341.7948621,1847.787202
crump,c6941,c69,O,crump:c6941_O,867.7240317,1893.695138
crump,c6941,c69,O,crump:c6941_O,424.1298526,1952.634106
crump,c6941,c69,O,crump:c6941_O,506.6809388,967.0125946
crump,c6941,c69,o:,crump:c6941_o:,355.7573519,673.4138142
crump,c6942,c69,O,crump:c6942_O,503.7535277,1089.066329
crump,c6942,c69,I,crump:c6942_I,280.9703823,1815.408541
crump,c6942,c69,O,crump:c6942_O,477.2259823,1011.323811
crump,c6942,c69,A,crump:c6942_A,312.7755793,1588.125112
crump,c6942,c69,V,crump:c6942_V,379.7473765,1342.894312
crump,c6942,c69,A,crump:c6942_A,324.0494577,1699.105165
crump,c6942,c69,E,crump:c6942_E,295.0939359,1810.677751
crump,c6943,c69,E,crump:c6943_E,284.7185172,2005.689036
crump,c6943,c69,A,crump:c6943_A,365.583893,1437.175264
crump,c6943,c69,I,crump:c6943_I,295.4699235,1852.453351
crump,c6943,c69,i:,crump:c6943_i:,248.5006673,1953.37246
crump,c6943,c69,o:,crump:c6943_o:,340.9116145,796.0885909
crump,c6943,c69,u:,crump:c6943_u:,288.1609625,1611.760685
crump,c6943,c69,u:,crump:c6943_u:,271.8764945,1621.302015
crump,c6943,c69,A,crump:c6943_A,376.9023833,1451.951408
crump,c6944,c69,i:,crump:c6944_i:,286.3390077,1759.162387
crump,c6944,c69,I,crump:c6944_I,275.4630638,1780.003097
crump,c6944,c69,V,crump:c6944_V,441.9357,1372.22155
crump,c6944,c69,u:,crump:c6944_u:,301.2892922,1572.401874
crump,c6944,c69,E,crump:c6944_E,303.9642829,1693.126809
crump,c6944,c69,a:,crump:c6944_a:,579.6153946,1236.269017
crump,c6945,c69,I,crump:c6945_I,372.2164315,1647.891396
crump,c6945,c69,I,crump:c6945_I,337.0224179,1478.916217
crump,c6945,c69,u:,crump:c6945_u:,317.0422206,1506.430779
crump,c6945,c69,E,crump:c6945_E,303.8319363,1662.583801
crump,c6945,c69,a:,crump:c6945_a:,518.659551,1365.796037
crump,c6945,c69,I,crump:c6945_I,348.4117836,1698.300374
crump,c6945,c69,O,crump:c6945_O,462.948191,1012.208838
crump,c6945,c69,V,crump:c6945_V,471.4852586,1307.904762
crump,c6945,c69,I,crump:c6945_I,274.685247,1865.493328
crump,c6945,c69,A,crump:c6945_A,330.5991842,1693.014855
crump,c6946,c69,A,crump:c6946_A,360.2883365,1685.17531
crump,c6946,c69,i:,crump:c6946_i:,325.236142,1756.892107
crump,c6946,c69,I,crump:c6946_I,347.1213842,1874.643976
crump,c6946,c69,E,crump:c6946_E,310.0346698,1974.217385
crump,c6947,c69,E,crump:c6947_E,283.8615675,1705.672561
crump,c6947,c69,A,crump:c6947_A,385.9706872,1591.20545
crump,c6947,c69,a:,crump:c6947_a:,373.1494111,1342.326106
crump,c6947,c69,u:,crump:c6947_u:,290.3421154,1664.212386
crump,c6948,c69,I,crump:c6948_I,318.5396501,1403.194846
crump,c6948,c69,E,crump:c6948_E,301.6756273,1892.2824
crump,c6948,c69,E,crump:c6948_E,289.962346,1632.397977
crump,c6948,c69,A,crump:c6948_A,391.6935974,1636.091359
crump,c6948,c69,O,crump:c6948_O,493.2790177,932.8639765
crump,c6948,c69,E,crump:c6948_E,323.597377,1751.557942
crump,c6950,c69,@:,crump:c6950_@:,342.1631378,1474.542155
crump,c6950,c69,a:,crump:c6950_a:,495.4513869,1373.047284
crump,c6950,c69,o:,crump:c6950_o:,392.5047354,655.5089317
crump,c6950,c69,O,crump:c6950_O,469.1938615,1842.833939
crump,c6951,c69,O,crump:c6951_O,297.7184275,903.8662482
crump,c6951,c69,I,crump:c6951_I,308.5095993,1238.332181
crump,c6951,c69,O,crump:c6951_O,482.6865567,1032.632591
crump,c6951,c69,E,crump:c6951_E,263.3588551,1826.562109
crump,c6951,c69,i:,crump:c6951_i:,302.9452126,1974.9699
crump,c6951,c69,a:,crump:c6951_a:,357.3428137,1315.417621
crump,c6952,c69,i:,crump:c6952_i:,285.8972979,1970.910871
crump,c6952,c69,I,crump:c6952_I,289.0808398,1815.610197
crump,c6952,c69,A,crump:c6952_A,451.0255743,1585.140151
crump,c6952,c69,E,crump:c6952_E,341.6955126,1693.960504
crump,c6952,c69,A,crump:c6952_A,451.8963552,1601.893869
crump,c6952,c69,a:,crump:c6952_a:,375.6028928,1431.140448
crump,c6952,c69,A,crump:c6952_A,407.9313435,1613.072062
crump,c6952,c69,a:,crump:c6952_a:,513.1904511,1331.662639
crump,c6953,c69,O,crump:c6953_O,482.7146071,1041.630706
crump,c6953,c69,I,crump:c6953_I,304.8619566,1723.700102
crump,c6953,c69,a:,crump:c6953_a:,452.2113273,1420.755985
crump,c6953,c69,O,crump:c6953_O,489.2437635,959.5093274
crump,c6953,c69,E,crump:c6953_E,317.728665,1804.35445
crump,c6955,c69,o:,crump:c6955_o:,403.5918624,859.6735829
crump,c6955,c69,I,crump:c6955_I,264.4800809,1885.352583
crump,c6955,c69,A,crump:c6955_A,367.1827913,1772.158383
crump,c6955,c69,i:,crump:c6955_i:,295.5684034,1721.061588
crump,c6955,c69,A,crump:c6955_A,537.120122,1669.197133
crump,c6955,c69,i:,crump:c6955_i:,280.1136364,1757.174047
crump,c6955,c69,E,crump:c6955_E,353.7998205,1663.61199
crump,c6956,c69,u:,crump:c6956_u:,240.2730497,1404.920015
crump,c6956,c69,i:,crump:c6956_i:,282.0534356,1820.977311
crump,c6956,c69,V,crump:c6956_V,484.7601,1436.610638
crump,c6956,c69,A,crump:c6956_A,486.0741675,1558.262914
crump,c6956,c69,V,crump:c6956_V,395.3947437,1188.954068
crump,c6956,c69,i:,crump:c6956_i:,295.9287496,1870.344698
crump,c6956,c69,U,crump:c6956_U,367.0080036,1105.89195
crump,c6956,c69,O,crump:c6956_O,599.9722304,1018.231121
crump,c6957,c69,A,crump:c6957_A,490.5161542,1765.086934
crump,c6957,c69,A,crump:c6957_A,497.1460631,1634.083488
crump,c6957,c69,O,crump:c6957_O,468.4071061,966.7507456
crump,c6957,c69,a:,crump:c6957_a:,590.1009999,1269.160878
crump,c6957,c69,A,crump:c6957_A,442.3308909,1547.030589
crump,c6957,c69,I,crump:c6957_I,344.4291083,1447.324428
crump,c6957,c69,U,crump:c6957_U,339.2762548,1124.181654
crump,c6957,c69,V,crump:c6957_V,319.834289,1236.74394
crump,c6957,c69,i:,crump:c6957_i:,282.520202,1854.813675
crump,c6957,c69,I,crump:c6957_I,311.5282409,1244.167632
crump,c6957,c69,O,crump:c6957_O,429.6919568,976.5747209
crump,c6959,c69,A,crump:c6959_A,332.748543,1785.787505
crump,c6959,c69,A,crump:c6959_A,494.2791177,1541.13917
crump,c6959,c69,a:,crump:c6959_a:,581.6446962,1377.782447
crump,c6959,c69,o:,crump:c6959_o:,356.4487912,724.6929383
crump,c6959,c69,A,crump:c6959_A,459.5319098,1658.598799
crump,c6959,c69,a:,crump:c6959_a:,606.4651876,1250.193908
crump,c6959,c69,o:,crump:c6959_o:,317.1870375,705.7599265
crump,c6959,c69,V,crump:c6959_V,385.3292316,1173.772313
crump,c6959,c69,a:,crump:c6959_a:,606.3447814,1335.613364
crump,c6960,c69,E,crump:c6960_E,260.0358158,1568.365001
crump,c6960,c69,V,crump:c6960_V,601.6338129,1274.681196
crump,c6960,c69,E,crump:c6960_E,264.0639148,1509.701257
crump,c6960,c69,o:,crump:c6960_o:,351.1031233,718.6496003
crump,c8601,c86,o:,crump:c8601_o:,384.057058,995.9096823
crump,c8603,c86,A,crump:c8603_A,438.7814634,1540.196979
crump,c8603,c86,I,crump:c8603_I,279.0840636,1892.972165
crump,c8603,c86,I,crump:c8603_I,305.1431342,1826.87168
crump,c8604,c86,E,crump:c8604_E,345.6405881,1683.899134
crump,c8604,c86,U,crump:c8604_U,329.7250298,978.8592884
crump,c8604,c86,O,crump:c8604_O,456.303439,915.2346098
crump,c8605,c86,I,crump:c8605_I,326.8863587,2014.61396
crump,c8605,c86,O,crump:c8605_O,538.4192068,920.7732088
crump,c8605,c86,i:,crump:c8605_i:,304.350315,2064.575357
crump,c8605,c86,U,crump:c8605_U,393.3583118,1217.163967
crump,c8605,c86,O,crump:c8605_O,488.4337794,904.1596749
crump,c8607,c86,o:,crump:c8607_o:,392.9904372,729.3225568
crump,c8607,c86,I,crump:c8607_I,375.238049,1584.718272
crump,c8607,c86,i:,crump:c8607_i:,320.8975658,1840.473897
crump,c8609,c86,U,crump:c8609_U,340.0846986,1554.037426
crump,c8609,c86,V,crump:c8609_V,474.2550492,1367.258018
crump,c8609,c86,i:,crump:c8609_i:,306.2717041,2029.544763
crump,c8609,c86,I,crump:c8609_I,364.154598,1472.172043
crump,c8610,c86,o:,crump:c8610_o:,436.5272101,805.8471016
crump,c8610,c86,A,crump:c8610_A,507.7348362,1555.139556
crump,c8610,c86,@:,crump:c8610_@:,372.3654474,1607.327021
crump,c8611,c86,I,crump:c8611_I,314.0476235,1761.655252
crump,c8611,c86,V,crump:c8611_V,419.9656026,1115.65648
crump,c8611,c86,I,crump:c8611_I,291.755875,1423.313284
crump,c8611,c86,I,crump:c8611_I,354.466679,1662.893362
crump,c8611,c86,A,crump:c8611_A,439.8832371,1735.241311
crump,c8611,c86,I,crump:c8611_I,402.6875808,1596.595168
crump,c8612,c86,i:,crump:c8612_i:,308.1093983,1796.161984
crump,c8612,c86,I,crump:c8612_I,373.9559785,1492.445066
crump,c8612,c86,@:,crump:c8612_@:,366.1282581,1532.363143
crump,c8612,c86,V,crump:c8612_V,507.7502344,1281.93909
crump,c8612,c86,E,crump:c8612_E,381.8210072,1754.501398
crump,c8612,c86,I,crump:c8612_I,304.5908291,1415.109138
crump,c8614,c86,I,crump:c8614_I,373.1423325,1659.741532
crump,c8614,c86,@:,crump:c8614_@:,415.0729705,1593.080967
crump,c8616,c86,E,crump:c8616_E,401.654021,1913.691188
crump,c8616,c86,A,crump:c8616_A,427.026648,1859.800323
crump,c8616,c86,E,crump:c8616_E,345.9915785,1563.968361
crump,c8617,c86,E,crump:c8617_E,377.8651223,1868.71305
crump,c8617,c86,U,crump:c8617_U,381.6141551,883.1905416
crump,c8617,c86,A,crump:c8617_A,425.1390506,1826.219879
crump,c8617,c86,@:,crump:c8617_@:,381.4027169,1522.453891
crump,c8617,c86,U,crump:c8617_U,295.1622205,754.0130626
crump,c8617,c86,I,crump:c8617_I,342.438876,1885.802792
crump,c8617,c86,I,crump:c8617_I,274.1037429,1605.355273
crump,c8617,c86,E,crump:c8617_E,363.3805769,1731.148054
crump,c8618,c86,I,crump:c8618_I,336.6032446,1375.598672
crump,c8618,c86,V,crump:c8618_V,480.0334521,1331.390875
crump,c8618,c86,U,crump:c8618_U,402.0319732,1015.53054
crump,c8618,c86,u:,crump:c8618_u:,320.5062996,1714.821587
crump,c8618,c86,V,crump:c8618_V,543.7144621,1286.034286
crump,c8618,c86,u:,crump:c8618_u:,304.1445518,1760.086217
crump,c8618,c86,I,crump:c8618_I,337.9709927,1083.557137
crump,c8618,c86,I,crump:c8618_I,370.0135435,1866.376807
crump,c8620,c86,@:,crump:c8620_@:,398.2304124,1569.530705
crump,c8620,c86,U,crump:c8620_U,383.5465533,1044.672551
crump,c8621,c86,E,crump:c8621_E,358.0539324,1683.466661
crump,c8621,c86,o:,crump:c8621_o:,391.5954965,843.0925886
crump,c8622,c86,V,crump:c8622_V,516.3806396,1274.309378
crump,c8622,c86,V,crump:c8622_V,369.2046737,1463.199385
crump,c8622,c86,O,crump:c8622_O,467.7200897,821.521826
crump,c8622,c86,o:,crump:c8622_o:,409.3700243,829.7576188
crump,c8622,c86,I,crump:c8622_I,365.5274822,1580.452851
crump,c8622,c86,E,crump:c8622_E,363.6364145,1780.55662
crump,c8622,c86,E,crump:c8622_E,383.5093559,1714.108696
crump,c8622,c86,o:,crump:c8622_o:,358.2637846,891.113987
crump,c8622,c86,O,crump:c8622_O,475.0968269,1069.570815
crump,c8622,c86,i:,crump:c8622_i:,330.2868016,1858.639107
crump,c8622,c86,E,crump:c8622_E,331.4826393,1933.114471
crump,c8622,c86,o:,crump:c8622_o:,393.1588709,810.4264638
crump,c8623,c86,V,crump:c8623_V,532.5464313,1417.91116
crump,c8623,c86,i:,crump:c8623_i:,326.3323091,1925.341534
crump,c8623,c86,E,crump:c8623_E,302.4412279,2037.288844
crump,c8623,c86,E,crump:c8623_E,349.2905158,1643.706961
crump,c8623,c86,V,crump:c8623_V,505.5041201,1195.925561
crump,c8623,c86,V,crump:c8623_V,470.4170753,1078.185992
crump,c8623,c86,V,crump:c8623_V,333.5882855,1393.667687
crump,c8623,c86,i:,crump:c8623_i:,323.3271731,2099.586641
crump,c8624,c86,A,crump:c8624_A,404.8375422,1659.822349
crump,c8624,c86,I,crump:c8624_I,288.7012031,1736.158773
crump,c8624,c86,o:,crump:c8624_o:,423.621958,789.8717983
crump,c8624,c86,U,crump:c8624_U,357.8558368,1323.829197
crump,c8624,c86,o:,crump:c8624_o:,373.5265059,740.2078444
crump,c8624,c86,u:,crump:c8624_u:,369.3963568,1347.561743
crump,c8624,c86,E,crump:c8624_E,357.4781506,1882.051246
crump,c8624,c86,V,crump:c8624_V,466.0409278,1361.16482
crump,c8625,c86,V,crump:c8625_V,454.6833515,1227.940933
crump,c8625,c86,A,crump:c8625_A,477.5093578,1583.943817
crump,c8625,c86,i:,crump:c8625_i:,294.9639012,2044.560581
crump,c8625,c86,i:,crump:c8625_i:,310.6774023,2123.949452
crump,c8625,c86,u:,crump:c8625_u:,334.8964797,1571.033614
crump,c8625,c86,A,crump:c8625_A,451.8583804,1523.711902
crump,c8625,c86,u:,crump:c8625_u:,361.3032061,1679.851536
crump,c8625,c86,i:,crump:c8625_i:,289.2378989,1967.270181
crump,c8625,c86,@:,crump:c8625_@:,415.2480753,1429.414051
crump,c8626,c86,O,crump:c8626_O,527.3682545,904.8056254
crump,c8626,c86,E,crump:c8626_E,387.7927945,1276.949027
crump,c8626,c86,u:,crump:c8626_u:,341.061632,1409.035248
crump,c8626,c86,a:,crump:c8626_a:,561.3253511,1277.180334
crump,c8627,c86,E,crump:c8627_E,354.2825619,1581.34209
crump,c8627,c86,o:,crump:c8627_o:,442.9945848,1843.864068
crump,c8627,c86,o:,crump:c8627_o:,393.3300068,833.661037
crump,c8627,c86,o:,crump:c8627_o:,399.1321062,793.2585282
crump,c8627,c86,u:,crump:c8627_u:,361.9014363,1492.484051
crump,c8627,c86,u:,crump:c8627_u:,348.1129608,1718.645464
crump,c8627,c86,V,crump:c8627_V,515.5546109,1174.671067
crump,c8628,c86,V,crump:c8628_V,345.6227352,1459.663636
crump,c8628,c86,u:,crump:c8628_u:,321.1208874,1552.844587
crump,c8628,c86,o:,crump:c8628_o:,429.0314905,832.9140378
crump,c8628,c86,A,crump:c8628_A,448.2468989,1734.018459
crump,c8629,c86,i:,crump:c8629_i:,303.6074871,1800.530585
crump,c8629,c86,E,crump:c8629_E,338.1369525,2029.637831
crump,c8629,c86,o:,crump:c8629_o:,404.8208625,756.996798
crump,c8629,c86,i:,crump:c8629_i:,293.5387785,1630.435512
crump,c8629,c86,O,crump:c8629_O,499.9346758,805.9549252
crump,c8629,c86,V,crump:c8629_V,487.9477841,1306.918304
crump,c8629,c86,O,crump:c8629_O,482.9748926,853.7119397
crump,c8629,c86,o:,crump:c8629_o:,388.6639889,688.0082936
crump,c8629,c86,A,crump:c8629_A,538.5386393,1771.526505
crump,c8631,c86,I,crump:c8631_I,289.7485824,1860.771167
crump,c8631,c86,u:,crump:c8631_u:,295.2273117,1561.640049
crump,c8631,c86,i:,crump:c8631_i:,324.6764927,1889.021706
crump,c8631,c86,u:,crump:c8631_u:,309.3309306,1552.011212
crump,c8632,c86,A,crump:c8632_A,438.9370268,1575.902371
crump,c8632,c86,o:,crump:c8632_o:,409.9024278,773.5938943
crump,c8632,c86,V,crump:c8632_V,503.5992523,1262.862494
crump,c8632,c86,O,crump:c8632_O,557.1006178,940.936917
crump,c8632,c86,O,crump:c8632_O,521.5390568,1042.722503
crump,c8632,c86,@:,crump:c8632_@:,383.7745021,1494.12346
crump,c8632,c86,O,crump:c8632_O,476.7880319,856.2323447
crump,c8634,c86,E,crump:c8634_E,329.2131788,1557.386239
crump,c8634,c86,E,crump:c8634_E,357.0312241,1724.771631
crump,c8634,c86,i:,crump:c8634_i:,292.2870197,1834.363201
crump,c8634,c86,V,crump:c8634_V,551.3799431,1319.046411
crump,c8635,c86,V,crump:c8635_V,559.4449898,1393.866047
crump,c8635,c86,O,crump:c8635_O,552.4322211,961.4794106
crump,c8635,c86,O,crump:c8635_O,517.3314559,1109.309201
crump,c8635,c86,i:,crump:c8635_i:,332.9922191,2101.220649
crump,c8635,c86,A,crump:c8635_A,490.4722597,1644.036309
crump,c8635,c86,i:,crump:c8635_i:,330.7266455,1937.778733
crump,c8635,c86,O,crump:c8635_O,452.282834,819.2826009
crump,c8635,c86,u:,crump:c8635_u:,334.6527319,1701.803527
crump,c8635,c86,o:,crump:c8635_o:,372.3176887,747.8975267
crump,c8635,c86,V,crump:c8635_V,466.2793268,1228.421753
crump,c8636,c86,o:,crump:c8636_o:,359.9359381,820.5169568
crump,c8636,c86,o:,crump:c8636_o:,392.0692557,775.4102779
crump,c8636,c86,I,crump:c8636_I,307.2754975,1774.926282
crump,c8637,c86,E,crump:c8637_E,375.4005247,2066.243166
crump,c8637,c86,A,crump:c8637_A,397.9769222,1816.672737
crump,c8637,c86,I,crump:c8637_I,363.058018,1271.689245
crump,c8637,c86,o:,crump:c8637_o:,342.5976685,650.3054888
crump,c8637,c86,E,crump:c8637_E,346.6619641,1938.873192
crump,c8637,c86,I,crump:c8637_I,358.9193189,1614.256274
crump,c8637,c86,i:,crump:c8637_i:,300.4416905,2066.862604
crump,c8638,c86,A,crump:c8638_A,450.8307265,1853.759386
crump,c8638,c86,A,crump:c8638_A,401.4346628,1874.531566
crump,c8638,c86,E,crump:c8638_E,363.4294195,1703.171441
crump,c8639,c86,o:,crump:c8639_o:,364.6774364,724.0708551
crump,c8641,c86,O,crump:c8641_O,498.37885,812.1156771
crump,c8641,c86,O,crump:c8641_O,430.0788228,761.8018223
crump,c8641,c86,A,crump:c8641_A,414.2971575,1787.166443
crump,c8641,c86,V,crump:c8641_V,472.1151,1256.929797
crump,c8641,c86,O,crump:c8641_O,480.7550506,842.06673
crump,c8641,c86,E,crump:c8641_E,321.2820659,1925.661902
crump,c8641,c86,I,crump:c8641_I,350.2130053,1650.462036
crump,c8643,c86,A,crump:c8643_A,486.2501457,1622.574231
crump,c8643,c86,A,crump:c8643_A,418.1996778,1554.310939
crump,c8643,c86,O,crump:c8643_O,459.8912571,885.2066881
crump,c8643,c86,@:,crump:c8643_@:,357.7633648,1445.908405
crump,c8643,c86,o:,crump:c8643_o:,361.2921167,845.6148261
crump,c8643,c86,U,crump:c8643_U,364.4536924,1324.101244
crump,c8643,c86,i:,crump:c8643_i:,315.0025954,2030.685578
crump,c8643,c86,A,crump:c8643_A,470.6445522,1761.946117
crump,c8644,c86,E,crump:c8644_E,325.6116695,1711.222941
crump,c8644,c86,o:,crump:c8644_o:,380.3323727,795.0172999
crump,c8644,c86,A,crump:c8644_A,474.9638733,1708.010208
crump,c8644,c86,O,crump:c8644_O,449.535031,753.6171261
crump,c8644,c86,O,crump:c8644_O,478.4048576,1156.401971
crump,c8644,c86,u:,crump:c8644_u:,306.4466801,1291.758549
crump,c8644,c86,a:,crump:c8644_a:,523.5922016,1366.232733
crump,c8644,c86,u:,crump:c8644_u:,306.6346682,1673.429198
crump,c8644,c86,E,crump:c8644_E,393.4885506,1662.732821
crump,c8644,c86,A,crump:c8644_A,480.1162599,1564.986053
crump,c8644,c86,U,crump:c8644_U,377.696893,1389.535397
crump,c8644,c86,V,crump:c8644_V,431.8042671,1649.676701
crump,c8644,c86,E,crump:c8644_E,419.9838867,1809.35753
crump,c8644,c86,V,crump:c8644_V,362.7176917,1490.067936
crump,c8645,c86,V,crump:c8645_V,528.3086081,1156.363979
crump,c8645,c86,@:,crump:c8645_@:,362.1086482,1451.312648
crump,c8645,c86,O,crump:c8645_O,469.0484282,876.4091741
crump,c8645,c86,V,crump:c8645_V,440.6347539,739.4339073
crump,c8645,c86,O,crump:c8645_O,487.6940261,951.9653127
crump,c8645,c86,A,crump:c8645_A,407.327037,1710.227367
crump,c8645,c86,o:,crump:c8645_o:,381.8355679,965.5965779
crump,c8646,c86,i:,crump:c8646_i:,337.5856847,1986.122104
crump,c8646,c86,U,crump:c8646_U,396.6738536,864.8412817
crump,c8646,c86,I,crump:c8646_I,361.3860703,1231.968063
crump,c8646,c86,A,crump:c8646_A,453.1420604,1586.207463
crump,c8646,c86,A,crump:c8646_A,429.7137749,1537.67126
crump,c8646,c86,@:,crump:c8646_@:,377.3424278,1441.232064
crump,c8646,c86,a:,crump:c8646_a:,562.2907722,747.0523102
crump,c8646,c86,V,crump:c8646_V,511.3627203,1343.605771
crump,c8647,c86,u:,crump:c8647_u:,335.0920384,1786.572488
crump,c8647,c86,O,crump:c8647_O,519.0127928,868.705401
crump,c8647,c86,O,crump:c8647_O,502.0956783,943.7436756
crump,c8647,c86,A,crump:c8647_A,456.7879885,1864.59455
crump,c8647,c86,E,crump:c8647_E,349.6108793,1733.382773
crump,c8647,c86,E,crump:c8647_E,365.089112,1943.256594
crump,c8647,c86,V,crump:c8647_V,529.1286247,1301.400009
crump,c8648,c86,A,crump:c8648_A,459.4870138,1736.654074
crump,c8648,c86,V,crump:c8648_V,583.4796839,1173.103458
crump,c8648,c86,A,crump:c8648_A,481.2244875,1623.885496
crump,c8648,c86,A,crump:c8648_A,434.5956474,1525.993271
crump,c8649,c86,O,crump:c8649_O,482.6011098,832.3979303
crump,c8649,c86,u:,crump:c8649_u:,366.6676423,1633.449815
crump,c8649,c86,A,crump:c8649_A,453.6076286,1661.83454
crump,c8649,c86,I,crump:c8649_I,324.0435007,1657.997475
crump,c8649,c86,O,crump:c8649_O,514.1959198,1008.53055
crump,c8650,c86,o:,crump:c8650_o:,355.4052567,800.959894
crump,c8650,c86,u:,crump:c8650_u:,324.7183089,1565.30894
crump,c8650,c86,o:,crump:c8650_o:,406.0344131,780.518049
crump,c8650,c86,O,crump:c8650_O,506.9902912,924.1187769
crump,c8650,c86,A,crump:c8650_A,504.3249813,1620.489397
crump,c8650,c86,i:,crump:c8650_i:,301.1455382,1969.651705
crump,c8650,c86,A,crump:c8650_A,351.6690514,1852.523344
crump,c8651,c86,E,crump:c8651_E,368.7859621,1532.057519
crump,c8651,c86,i:,crump:c8651_i:,334.720971,2029.197054
crump,c8651,c86,O,crump:c8651_O,526.2572252,994.0976653
crump,c8651,c86,I,crump:c8651_I,348.0793848,1385.478015
crump,c8651,c86,I,crump:c8651_I,363.4839429,1219.210435
crump,c8651,c86,A,crump:c8651_A,469.1728763,1683.997675
crump,c8651,c86,I,crump:c8651_I,335.365795,1961.92313
crump,c8651,c86,A,crump:c8651_A,445.8762779,1785.633294
crump,c8651,c86,i:,crump:c8651_i:,287.0778764,2135.149106
crump,c8651,c86,I,crump:c8651_I,298.4395585,1160.517033
crump,c8651,c86,E,crump:c8651_E,345.907664,1709.910367
crump,c8651,c86,E,crump:c8651_E,404.4982743,1676.900658
crump,c8652a,c86,E,crump:c8652a_E,395.2017338,1930.774399
crump,c8653,c86,A,crump:c8653_A,489.1641177,1758.666973
crump,c8653,c86,a:,crump:c8653_a:,563.6975926,1399.313432
crump,c8653,c86,E,crump:c8653_E,312.8198129,2020.288719
crump,c8653,c86,A,crump:c8653_A,486.2234349,1482.617476
crump,c8653,c86,@:,crump:c8653_@:,381.1578384,1496.956911
crump,c8653,c86,A,crump:c8653_A,484.3193804,1523.253167
